video_id,total_wrongs,total_questions,all_wrong_qtypes,n_models,fail_rate
77kxkPdjVLA_000013_000023,39.0,8.0,5.0,6.0,0.8125
7Yo6fxRoMRM_000280_000290,39.0,8.0,5.0,6.0,0.8125
8nQYTqqipkU_000108_000118,39.0,8.0,5.0,6.0,0.8125
9zMeqi8lGUE_000000_000010,39.0,8.0,5.0,6.0,0.8125
AZtATI9Io8A_000176_000186,39.0,8.0,5.0,6.0,0.8125
C11ItpTNtnk_000083_000093,39.0,8.0,5.0,6.0,0.8125
Crk0n9XYzCw_000175_000185,39.0,8.0,5.0,6.0,0.8125
ELvgUR_pys0_000002_000012,39.0,8.0,5.0,6.0,0.8125
F4c8pWrwoMk_000014_000024,39.0,8.0,5.0,6.0,0.8125
FVtkojtejrg_000049_000059,39.0,8.0,5.0,6.0,0.8125
GOyyglYYzSI_000003_000013,39.0,8.0,5.0,6.0,0.8125
GZn3xIg1VP8_000009_000019,39.0,8.0,5.0,6.0,0.8125
ITL1Wbl7K6A_000000_000010,39.0,8.0,5.0,6.0,0.8125
LeiE4IMm1m8_000003_000013,39.0,8.0,5.0,6.0,0.8125
LmVnlS8al6M_000015_000025,39.0,8.0,5.0,6.0,0.8125
RYpxyxpXJIs_000000_000010,39.0,8.0,5.0,6.0,0.8125
SaYGiuoBraU_000000_000010,39.0,8.0,5.0,6.0,0.8125
Sdt0AygCtt4_000052_000062,39.0,8.0,5.0,6.0,0.8125
T00GTt7XNpo_000081_000091,39.0,8.0,5.0,6.0,0.8125
TBp4OI6y_tg_000077_000087,39.0,8.0,5.0,6.0,0.8125
TFziXIM0sVU_000109_000119,39.0,8.0,5.0,6.0,0.8125
UdG94GlSwnc_000000_000010,39.0,8.0,5.0,6.0,0.8125
UdbKwNh_5lw_000066_000076,39.0,8.0,5.0,6.0,0.8125
UjSA6qJb-Gg_000008_000018,39.0,8.0,5.0,6.0,0.8125
VC0C5PaSMPM_000135_000145,39.0,8.0,5.0,6.0,0.8125
VLjDWe_K9Ig_000000_000010,39.0,8.0,5.0,6.0,0.8125
XZ6JuEMVoPc_000025_000035,39.0,8.0,5.0,6.0,0.8125
_qixMnBDaw4_000052_000062,39.0,8.0,5.0,6.0,0.8125
bx6PWnpSyOk_000090_000100,39.0,8.0,5.0,6.0,0.8125
d63E_ZqwLxo_000050_000060,39.0,8.0,5.0,6.0,0.8125
dOIsZgJ-Oa0_000175_000185,39.0,8.0,5.0,6.0,0.8125
eFeOTcx0Aj8_000001_000011,39.0,8.0,5.0,6.0,0.8125
f1-WNjQkDO0_000000_000010,39.0,8.0,5.0,6.0,0.8125
fUTjT7YqBkA_000569_000579,39.0,8.0,5.0,6.0,0.8125
fp8xB76kvCQ_000169_000179,39.0,8.0,5.0,6.0,0.8125
hIRaalNgYaw_000005_000015,39.0,8.0,5.0,6.0,0.8125
hftS-FfRrmY_000028_000038,39.0,8.0,5.0,6.0,0.8125
jLEkIWa5GEA_000016_000026,39.0,8.0,5.0,6.0,0.8125
lQ9ZucRX9is_000003_000013,39.0,8.0,5.0,6.0,0.8125
lXmDcuvLDCM_000068_000078,39.0,8.0,5.0,6.0,0.8125
mQwx5DQlw24_000003_000013,39.0,8.0,5.0,6.0,0.8125
meXI2_n0FUw_000002_000012,39.0,8.0,5.0,6.0,0.8125
n1ZfPx4XqAk_000074_000084,39.0,8.0,5.0,6.0,0.8125
ovBYlIFEq80_000009_000019,39.0,8.0,5.0,6.0,0.8125
q1dkmOSZ1-s_000104_000114,39.0,8.0,5.0,6.0,0.8125
qfFEbHH1XSQ_000050_000060,39.0,8.0,5.0,6.0,0.8125
y4Up6lTs200_000012_000022,39.0,8.0,5.0,6.0,0.8125
zfIAMTO-95A_000000_000010,39.0,8.0,5.0,6.0,0.8125
-MI0k_y73Bk_000012_000022,38.0,8.0,5.0,6.0,0.7916666666666666
0lWbNFZkMew_000158_000168,38.0,8.0,5.0,6.0,0.7916666666666666
3ovX7wfXIL0_000001_000011,38.0,8.0,5.0,6.0,0.7916666666666666
3zRXa7TpXEM_000010_000020,38.0,8.0,5.0,6.0,0.7916666666666666
5B2xo9_hGBo_000008_000018,38.0,8.0,5.0,6.0,0.7916666666666666
7VaZC76NyOg_000000_000010,38.0,8.0,5.0,6.0,0.7916666666666666
8Shp2sg853s_000013_000023,38.0,8.0,5.0,6.0,0.7916666666666666
8mbUjBGTaCI_000118_000128,38.0,8.0,5.0,6.0,0.7916666666666666
9-ykGfPQdm8_000172_000182,38.0,8.0,5.0,6.0,0.7916666666666666
AT9DzcO4XB8_000004_000014,38.0,8.0,5.0,6.0,0.7916666666666666
AaYLAWML8LQ_000004_000014,38.0,8.0,5.0,6.0,0.7916666666666666
AjIc1uh3CKE_000438_000448,38.0,8.0,5.0,6.0,0.7916666666666666
Bhlu_vIqMwc_000100_000110,38.0,8.0,5.0,6.0,0.7916666666666666
C6Br2uEwc9w_000019_000029,38.0,8.0,5.0,6.0,0.7916666666666666
C9pFs8sDARw_000218_000228,38.0,8.0,5.0,6.0,0.7916666666666666
Co7PWl84n_w_000153_000163,38.0,8.0,5.0,6.0,0.7916666666666666
DrBd86IbEwc_000000_000010,38.0,8.0,5.0,6.0,0.7916666666666666
E9kNBA88sp4_000041_000051,38.0,8.0,5.0,6.0,0.7916666666666666
JO9XHq9ihSc_000140_000150,38.0,8.0,5.0,6.0,0.7916666666666666
KOnDoKEMNS0_000012_000022,38.0,8.0,5.0,6.0,0.7916666666666666
LR99RWRTaH8_000005_000015,38.0,8.0,5.0,6.0,0.7916666666666666
OcmXJLoNwxg_000001_000011,38.0,8.0,5.0,6.0,0.7916666666666666
PBH1vw_lxVs_000033_000043,38.0,8.0,5.0,6.0,0.7916666666666666
PV53jJ0KcpQ_000337_000347,38.0,8.0,5.0,6.0,0.7916666666666666
QZOvL0TW_H4_000008_000018,38.0,8.0,5.0,6.0,0.7916666666666666
QasNd1W7xiM_000052_000062,38.0,8.0,5.0,6.0,0.7916666666666666
T5PrPBrbOC0_000019_000029,38.0,8.0,5.0,6.0,0.7916666666666666
TG5n7sjAeCw_000022_000032,38.0,8.0,5.0,6.0,0.7916666666666666
UdiQ-nxF-To_000000_000010,38.0,8.0,5.0,6.0,0.7916666666666666
Vwm6YpMbZTU_000000_000010,38.0,8.0,5.0,6.0,0.7916666666666666
YbALYr-5WpM_000038_000048,38.0,8.0,5.0,6.0,0.7916666666666666
Zgbo6Ms074g_000003_000013,38.0,8.0,5.0,6.0,0.7916666666666666
ZkgXXifgfWg_000014_000024,38.0,8.0,5.0,6.0,0.7916666666666666
_oObtITB4RU_000025_000035,38.0,8.0,5.0,6.0,0.7916666666666666
bDmwSbRLBOk_001109_001119,38.0,8.0,5.0,6.0,0.7916666666666666
c5ZlMK3Pnec_000062_000072,38.0,8.0,5.0,6.0,0.7916666666666666
cgaRyNccRQc_000069_000079,38.0,8.0,5.0,6.0,0.7916666666666666
dbwq0lVDDFI_000008_000018,38.0,8.0,5.0,6.0,0.7916666666666666
ez-Hq2BMaZg_000014_000024,38.0,8.0,5.0,6.0,0.7916666666666666
fJqJ0q3RJb8_000005_000015,38.0,8.0,5.0,6.0,0.7916666666666666
h-JsupqiUvU_000000_000010,38.0,8.0,5.0,6.0,0.7916666666666666
hj03iWqzygs_000047_000057,38.0,8.0,5.0,6.0,0.7916666666666666
i8oF_EeCuDo_000003_000013,38.0,8.0,5.0,6.0,0.7916666666666666
ifPRlQWcTqA_000007_000017,38.0,8.0,5.0,6.0,0.7916666666666666
j94sva0YCLg_000006_000016,38.0,8.0,5.0,6.0,0.7916666666666666
jNHf_4yeFGk_000032_000042,38.0,8.0,5.0,6.0,0.7916666666666666
k9Nc8S7hXyw_000004_000014,38.0,8.0,5.0,6.0,0.7916666666666666
kHUCFnL58BA_000028_000038,38.0,8.0,5.0,6.0,0.7916666666666666
nSgRDyy8yFk_000025_000035,38.0,8.0,5.0,6.0,0.7916666666666666
qHBltl5TNaU_000002_000012,38.0,8.0,5.0,6.0,0.7916666666666666
t5FYa-DG1qE_000004_000014,38.0,8.0,5.0,6.0,0.7916666666666666
tvpP_9sM-Jc_000005_000015,38.0,8.0,5.0,6.0,0.7916666666666666
u4eXGXXeoxo_000083_000093,38.0,8.0,5.0,6.0,0.7916666666666666
xEU5VwCnD48_000017_000027,38.0,8.0,5.0,6.0,0.7916666666666666
zEU44NbzTmg_000000_000010,38.0,8.0,5.0,6.0,0.7916666666666666
zT0R_jxsT0s_000168_000178,38.0,8.0,5.0,6.0,0.7916666666666666
--GF746y6UM_000496_000506,37.0,8.0,5.0,6.0,0.7708333333333334
00bMyaftBwI_000013_000023,37.0,8.0,5.0,6.0,0.7708333333333334
0I8Ua_rYTzs_000104_000114,37.0,8.0,5.0,6.0,0.7708333333333334
1LA9cCXsIhk_000033_000043,37.0,8.0,5.0,6.0,0.7708333333333334
1WGwDECHirA_000030_000040,37.0,8.0,5.0,6.0,0.7708333333333334
2eXQ5RBhIOc_000186_000196,37.0,8.0,5.0,6.0,0.7708333333333334
4QoMr6AGtxc_000053_000063,37.0,8.0,5.0,6.0,0.7708333333333334
4kBCD7ILSfM_000458_000468,37.0,8.0,5.0,6.0,0.7708333333333334
88ZSxIF2nW0_000264_000274,37.0,8.0,5.0,6.0,0.7708333333333334
EFTdEz8vIlA_000075_000085,37.0,8.0,5.0,6.0,0.7708333333333334
EeI849anIhg_000058_000068,37.0,8.0,5.0,6.0,0.7708333333333334
HHfC-7aVXlg_000024_000034,37.0,8.0,5.0,6.0,0.7708333333333334
HOagJkoIoQc_000016_000026,37.0,8.0,5.0,6.0,0.7708333333333334
J8pZuRMuR5Q_000007_000017,37.0,8.0,5.0,6.0,0.7708333333333334
J9MynXHJyu8_000000_000010,37.0,8.0,5.0,6.0,0.7708333333333334
KKmW8SPyze4_000025_000035,37.0,8.0,5.0,6.0,0.7708333333333334
LZXpLuwCRnc_000111_000121,37.0,8.0,5.0,6.0,0.7708333333333334
LwFpVa80tU4_000118_000128,37.0,8.0,5.0,6.0,0.7708333333333334
MNI2VdliegA_000009_000019,37.0,8.0,5.0,6.0,0.7708333333333334
NbzF1zWpJik_000047_000057,37.0,8.0,5.0,6.0,0.7708333333333334
O_gcOGU7Ix0_000061_000071,37.0,8.0,5.0,6.0,0.7708333333333334
S--eQldd23k_000047_000057,37.0,8.0,5.0,6.0,0.7708333333333334
WUAEAlfOT_M_000009_000019,37.0,8.0,5.0,6.0,0.7708333333333334
XbtgeqbefEo_000112_000122,37.0,8.0,5.0,6.0,0.7708333333333334
XicwwVmDlwM_000002_000012,37.0,8.0,5.0,6.0,0.7708333333333334
XyVRl7qI2lU_000080_000090,37.0,8.0,5.0,6.0,0.7708333333333334
Zy4GEFT52zQ_000084_000094,37.0,8.0,5.0,6.0,0.7708333333333334
ciJMLqaKH3c_000052_000062,37.0,8.0,5.0,6.0,0.7708333333333334
d9LbzxbIQg4_000026_000036,37.0,8.0,5.0,6.0,0.7708333333333334
foG0OArJdvY_000000_000010,37.0,8.0,5.0,6.0,0.7708333333333334
g3gZAWSrAOU_000746_000756,37.0,8.0,5.0,6.0,0.7708333333333334
lQf76RKNQmQ_000162_000172,37.0,8.0,5.0,6.0,0.7708333333333334
mf31lsUtQbs_000008_000018,37.0,8.0,5.0,6.0,0.7708333333333334
pWJvp8yRR74_000077_000087,37.0,8.0,5.0,6.0,0.7708333333333334
q06jmPvOPaw_000141_000151,37.0,8.0,5.0,6.0,0.7708333333333334
riZTie4HWmk_000009_000019,37.0,8.0,5.0,6.0,0.7708333333333334
t13Cb2837Hc_000015_000025,37.0,8.0,5.0,6.0,0.7708333333333334
tBElWi8TMv8_000013_000023,37.0,8.0,5.0,6.0,0.7708333333333334
tHQEktYoK2Q_000012_000022,37.0,8.0,5.0,6.0,0.7708333333333334
uocspV4_58M_000119_000129,37.0,8.0,5.0,6.0,0.7708333333333334
v2JuVkdUtYI_000036_000046,37.0,8.0,5.0,6.0,0.7708333333333334
wGYSx6P3oqc_000000_000010,37.0,8.0,5.0,6.0,0.7708333333333334
-Npm2udxeAE_000071_000081,36.0,8.0,5.0,6.0,0.75
1fD0x5LIxoE_000004_000014,36.0,8.0,5.0,6.0,0.75
3y9-f0h8ZQc_000045_000055,36.0,8.0,5.0,6.0,0.75
ADW4zlbOmwA_000000_000010,36.0,8.0,5.0,6.0,0.75
B3-LASEzdAs_000002_000012,36.0,8.0,5.0,6.0,0.75
Ds83OabOwz0_000001_000011,36.0,8.0,5.0,6.0,0.75
DxHia_NIEJE_000175_000185,36.0,8.0,5.0,6.0,0.75
F4j0CKLv9N8_000001_000011,36.0,8.0,5.0,6.0,0.75
Gishd9sKkEU_000000_000010,36.0,8.0,5.0,6.0,0.75
KUBy3-W9pJA_000073_000083,36.0,8.0,5.0,6.0,0.75
KiDR3o84PEI_000002_000012,36.0,8.0,5.0,6.0,0.75
PViTNTpVCZA_000018_000028,36.0,8.0,5.0,6.0,0.75
SKYuwv5oRUo_000045_000055,36.0,8.0,5.0,6.0,0.75
SQKdxADju4A_000023_000033,36.0,8.0,5.0,6.0,0.75
TI__RZ66BLg_000008_000018,36.0,8.0,5.0,6.0,0.75
Thb061h_OEA_000054_000064,36.0,8.0,5.0,6.0,0.75
Vb8knHHmrJM_000056_000066,36.0,8.0,5.0,6.0,0.75
Y-tdKlE_1ME_000022_000032,36.0,8.0,5.0,6.0,0.75
aYSEvxBTtZo_000262_000272,36.0,8.0,5.0,6.0,0.75
b0yDle1PGe8_000000_000010,36.0,8.0,5.0,6.0,0.75
cBb-IIT1dDg_000043_000053,36.0,8.0,5.0,6.0,0.75
d8WAOzSER60_000025_000035,36.0,8.0,5.0,6.0,0.75
dQ2Kf3Vsyao_000084_000094,36.0,8.0,5.0,6.0,0.75
eWL7cn3UddM_000012_000022,36.0,8.0,5.0,6.0,0.75
ht1EC3lju90_000535_000545,36.0,8.0,5.0,6.0,0.75
i6yGj3Ovi6I_000000_000010,36.0,8.0,5.0,6.0,0.75
mOXa_eKJBFM_000021_000031,36.0,8.0,5.0,6.0,0.75
pfhWRseKtac_000323_000333,36.0,8.0,5.0,6.0,0.75
ph4kyewKTTA_000006_000016,36.0,8.0,5.0,6.0,0.75
21Cr1lo-E_E_000019_000029,35.0,8.0,5.0,6.0,0.7291666666666666
2dat-u3pKlU_000000_000010,35.0,8.0,5.0,6.0,0.7291666666666666
3QIBeJkD4vI_000001_000011,35.0,8.0,5.0,6.0,0.7291666666666666
BUN3IsE-8jM_000059_000069,35.0,8.0,5.0,6.0,0.7291666666666666
Bal5q2aJiu8_000074_000084,35.0,8.0,5.0,6.0,0.7291666666666666
Dzpp-DieLME_000303_000313,35.0,8.0,5.0,6.0,0.7291666666666666
EROU-p5s-eQ_000000_000010,35.0,8.0,5.0,6.0,0.7291666666666666
IqvsiqINXVc_000148_000158,35.0,8.0,5.0,6.0,0.7291666666666666
K98gYT8M7nY_000071_000081,35.0,8.0,5.0,6.0,0.7291666666666666
LNzmVdD9kx8_000064_000074,35.0,8.0,5.0,6.0,0.7291666666666666
MFmbZNuzbkk_000003_000013,35.0,8.0,5.0,6.0,0.7291666666666666
OUumIvGMSe0_000004_000014,35.0,8.0,5.0,6.0,0.7291666666666666
Vhf-vNRYQEg_000050_000060,35.0,8.0,5.0,6.0,0.7291666666666666
WwKn2-WqPhU_000088_000098,35.0,8.0,5.0,6.0,0.7291666666666666
XxQKvt5GTos_000089_000099,35.0,8.0,5.0,6.0,0.7291666666666666
j12bJe4iFJA_000063_000073,35.0,8.0,5.0,6.0,0.7291666666666666
kI2vYwGmlys_000000_000010,35.0,8.0,5.0,6.0,0.7291666666666666
oQRXlPe8E8c_000052_000062,35.0,8.0,5.0,6.0,0.7291666666666666
ojfymZlOT3A_000039_000049,35.0,8.0,5.0,6.0,0.7291666666666666
pLpUKkRkH0w_000022_000032,35.0,8.0,5.0,6.0,0.7291666666666666
pdvD9iQyod8_000039_000049,35.0,8.0,5.0,6.0,0.7291666666666666
wSJFItcDOMY_000011_000021,35.0,8.0,5.0,6.0,0.7291666666666666
-AiRXJWGXZQ_000055_000065,34.0,8.0,5.0,6.0,0.7083333333333334
6omHwaauVkg_000001_000011,34.0,8.0,5.0,6.0,0.7083333333333334
74XKa6Bn_ZY_000006_000016,34.0,8.0,5.0,6.0,0.7083333333333334
7nvtGi5Ujr4_000092_000102,34.0,8.0,5.0,6.0,0.7083333333333334
B3MLzR2bCcw_000082_000092,34.0,8.0,5.0,6.0,0.7083333333333334
Df2YLMk9bwA_000527_000537,34.0,8.0,5.0,6.0,0.7083333333333334
HAtLOb14578_000046_000056,34.0,8.0,5.0,6.0,0.7083333333333334
HdRf6aoSOL4_000000_000010,34.0,8.0,5.0,6.0,0.7083333333333334
Hnl7-7IXWQE_000024_000034,34.0,8.0,5.0,6.0,0.7083333333333334
JBVlD8ssBYM_000004_000014,34.0,8.0,5.0,6.0,0.7083333333333334
O9phka35v6I_000055_000065,34.0,8.0,5.0,6.0,0.7083333333333334
PRJ_vBy3XZg_000015_000025,34.0,8.0,5.0,6.0,0.7083333333333334
UeyK2UDtbWs_000002_000012,34.0,8.0,5.0,6.0,0.7083333333333334
Z99C2jKKQaw_000065_000075,34.0,8.0,5.0,6.0,0.7083333333333334
ZyTx58F4fLY_000072_000082,34.0,8.0,5.0,6.0,0.7083333333333334
_ZVteB1QK9c_000616_000626,34.0,8.0,5.0,6.0,0.7083333333333334
bHcqjq9pcfM_000029_000039,34.0,8.0,5.0,6.0,0.7083333333333334
hGxaedTQ0TY_000151_000161,34.0,8.0,5.0,6.0,0.7083333333333334
lj78WyfM83w_000009_000019,34.0,8.0,5.0,6.0,0.7083333333333334
mvgsRK9f4yU_000042_000052,34.0,8.0,5.0,6.0,0.7083333333333334
n5gJsG8PCDk_000000_000010,34.0,8.0,5.0,6.0,0.7083333333333334
pJ-paYcI944_000009_000019,34.0,8.0,5.0,6.0,0.7083333333333334
qdTuUhwcNOY_000013_000023,34.0,8.0,5.0,6.0,0.7083333333333334
qitjo2Nci2E_000008_000018,34.0,8.0,5.0,6.0,0.7083333333333334
wjMNQBj1yUQ_000016_000026,34.0,8.0,5.0,6.0,0.7083333333333334
ybyQGy8m4Sk_000002_000012,34.0,8.0,5.0,6.0,0.7083333333333334
zqjQuuU_OCE_000282_000292,34.0,8.0,5.0,6.0,0.7083333333333334
3z6rRSKC5o0_000348_000358,33.0,8.0,5.0,6.0,0.6875
7kdTq2iy3XU_000010_000020,33.0,8.0,5.0,6.0,0.6875
IR2ch2RkpkQ_000053_000063,33.0,8.0,5.0,6.0,0.6875
KaXlfjtt1cE_000080_000090,33.0,8.0,5.0,6.0,0.6875
PNuBoZpkmOI_000005_000015,33.0,8.0,5.0,6.0,0.6875
UnX45mq8kIg_000240_000250,33.0,8.0,5.0,6.0,0.6875
buaumHig9wY_000004_000014,33.0,8.0,5.0,6.0,0.6875
gu_2CcyMC5g_000049_000059,33.0,8.0,5.0,6.0,0.6875
pzuA2rZ7VRI_000122_000132,33.0,8.0,5.0,6.0,0.6875
wZ_1rEvfE5I_000002_000012,33.0,8.0,5.0,6.0,0.6875
31AudU7gqDk_000157_000167,32.0,8.0,5.0,6.0,0.6666666666666666
MQtLxS9nJ2c_000016_000026,32.0,8.0,5.0,6.0,0.6666666666666666
OBjNwH0Xi5g_000006_000016,32.0,8.0,5.0,6.0,0.6666666666666666
xgxunHHwe9E_000000_000010,32.0,8.0,5.0,6.0,0.6666666666666666
g_d2Z06IgVo_000663_000673,31.0,8.0,5.0,6.0,0.6458333333333334
09BqoYtYhIg_000000_000010,44.0,8.0,4.0,6.0,0.9166666666666666
2aTlFqJSbys_000094_000104,44.0,8.0,4.0,6.0,0.9166666666666666
Dd2RY2Cno7g_000039_000049,44.0,8.0,4.0,6.0,0.9166666666666666
JQiFgNisXLA_000005_000015,44.0,8.0,4.0,6.0,0.9166666666666666
MseSP2L7U6w_000344_000354,44.0,8.0,4.0,6.0,0.9166666666666666
Pwk4K0CzkLg_000024_000034,44.0,8.0,4.0,6.0,0.9166666666666666
XwufsTiDrQU_000015_000025,44.0,8.0,4.0,6.0,0.9166666666666666
lJNBxhz39EE_000005_000015,44.0,8.0,4.0,6.0,0.9166666666666666
n4bxvDt8F28_000000_000010,44.0,8.0,4.0,6.0,0.9166666666666666
pIBWlJy_CdY_000009_000019,44.0,8.0,4.0,6.0,0.9166666666666666
rF8Xvk7_BbI_000186_000196,44.0,8.0,4.0,6.0,0.9166666666666666
v6Wr0mctiFI_000000_000010,44.0,8.0,4.0,6.0,0.9166666666666666
0LMal_bES8k_000003_000013,43.0,8.0,4.0,6.0,0.8958333333333334
1INhDm0d8xs_000006_000016,43.0,8.0,4.0,6.0,0.8958333333333334
BNPB_lU4oVM_000033_000043,43.0,8.0,4.0,6.0,0.8958333333333334
BQkTVFO8-dU_000059_000069,43.0,8.0,4.0,6.0,0.8958333333333334
DEuedjvYd9I_000021_000031,43.0,8.0,4.0,6.0,0.8958333333333334
DKUbrXBbs94_000086_000096,43.0,8.0,4.0,6.0,0.8958333333333334
FSPKtVyji6s_000074_000084,43.0,8.0,4.0,6.0,0.8958333333333334
L-tdLSKfMMg_000178_000188,43.0,8.0,4.0,6.0,0.8958333333333334
Zn93qpd2WWE_000053_000063,43.0,8.0,4.0,6.0,0.8958333333333334
fQsKJbVDZ_c_000086_000096,43.0,8.0,4.0,6.0,0.8958333333333334
fZbx60ZcfUE_000011_000021,43.0,8.0,4.0,6.0,0.8958333333333334
jdDMD0bblMM_000008_000018,43.0,8.0,4.0,6.0,0.8958333333333334
mt3eTy17MVM_000062_000072,43.0,8.0,4.0,6.0,0.8958333333333334
pCu98Z876k4_000002_000012,43.0,8.0,4.0,6.0,0.8958333333333334
x6mfdDW7GLs_000048_000058,43.0,8.0,4.0,6.0,0.8958333333333334
y9Jbd2umLXg_000129_000139,43.0,8.0,4.0,6.0,0.8958333333333334
z3yEyiRLjcI_000045_000055,43.0,8.0,4.0,6.0,0.8958333333333334
0luQfCHdTUE_000032_000042,42.0,8.0,4.0,6.0,0.875
2nH7jOQgHac_000081_000091,42.0,8.0,4.0,6.0,0.875
3zQTi-2dsZE_000047_000057,42.0,8.0,4.0,6.0,0.875
468fiampJaw_000296_000306,42.0,8.0,4.0,6.0,0.875
4vU3gBlMZFE_000004_000014,42.0,8.0,4.0,6.0,0.875
5-y7AGHsIvM_000019_000029,42.0,8.0,4.0,6.0,0.875
6y2xCmYFIkI_000147_000157,42.0,8.0,4.0,6.0,0.875
7h_iHRFZdjs_000000_000010,42.0,8.0,4.0,6.0,0.875
8NAJGtltNLY_000307_000317,42.0,8.0,4.0,6.0,0.875
EiXWH6DqvlY_000015_000025,42.0,8.0,4.0,6.0,0.875
HNHGYIuAWnc_000002_000012,42.0,8.0,4.0,6.0,0.875
IJykcedtkQ0_000078_000088,42.0,8.0,4.0,6.0,0.875
MLO8s8O0XiA_000149_000159,42.0,8.0,4.0,6.0,0.875
Mt1_l_H-j4A_000000_000010,42.0,8.0,4.0,6.0,0.875
RjCNQ5AEBHw_000084_000094,42.0,8.0,4.0,6.0,0.875
Rm1XQ9KfhjE_000128_000138,42.0,8.0,4.0,6.0,0.875
a8mbC3ZgfNI_000058_000068,42.0,8.0,4.0,6.0,0.875
d3vKvGDISto_000074_000084,42.0,8.0,4.0,6.0,0.875
d5eBe0C2b7Q_000045_000055,42.0,8.0,4.0,6.0,0.875
eYRH0pZm1f8_000004_000014,42.0,8.0,4.0,6.0,0.875
g4XVbUjABR4_000090_000100,42.0,8.0,4.0,6.0,0.875
kag7YAwjZ_w_000005_000015,42.0,8.0,4.0,6.0,0.875
kb3xmCdYrXw_000076_000086,42.0,8.0,4.0,6.0,0.875
lF778YW4GFk_000052_000062,42.0,8.0,4.0,6.0,0.875
o16RmPdebdQ_000065_000075,42.0,8.0,4.0,6.0,0.875
t6yIXyZ-YEM_000006_000016,42.0,8.0,4.0,6.0,0.875
w986uZElIRQ_000092_000102,42.0,8.0,4.0,6.0,0.875
wnf7y-t9GjU_000060_000070,42.0,8.0,4.0,6.0,0.875
-FzTWhpVNFg_000043_000053,41.0,8.0,4.0,6.0,0.8541666666666666
11qz8wWjBYs_000045_000055,41.0,8.0,4.0,6.0,0.8541666666666666
1jGgtKsRsrA_000000_000010,41.0,8.0,4.0,6.0,0.8541666666666666
4-ftT9gYRWM_000199_000209,41.0,8.0,4.0,6.0,0.8541666666666666
45th535mj0Q_000023_000033,41.0,8.0,4.0,6.0,0.8541666666666666
4mqM4BgSqPo_000026_000036,41.0,8.0,4.0,6.0,0.8541666666666666
5hCKEBJOKLc_000115_000125,41.0,8.0,4.0,6.0,0.8541666666666666
8L-G92dnLsM_000094_000104,41.0,8.0,4.0,6.0,0.8541666666666666
BfsiffPE3mc_000077_000087,41.0,8.0,4.0,6.0,0.8541666666666666
C-EOMuQwxLQ_000029_000039,41.0,8.0,4.0,6.0,0.8541666666666666
DnH4nGV2zrM_000036_000046,41.0,8.0,4.0,6.0,0.8541666666666666
E22GS5tQ0Js_000001_000011,41.0,8.0,4.0,6.0,0.8541666666666666
F6GwZxtDVu4_000056_000066,41.0,8.0,4.0,6.0,0.8541666666666666
HuRIQJNg3AM_000004_000014,41.0,8.0,4.0,6.0,0.8541666666666666
L8j4DkkPXyc_000117_000127,41.0,8.0,4.0,6.0,0.8541666666666666
N6dlTR_WdZE_000028_000038,41.0,8.0,4.0,6.0,0.8541666666666666
NNX6Md4uu7w_000047_000057,41.0,8.0,4.0,6.0,0.8541666666666666
Oi4WDUPYvfY_000259_000269,41.0,8.0,4.0,6.0,0.8541666666666666
PdNVMumQVCM_000002_000012,41.0,8.0,4.0,6.0,0.8541666666666666
SMF23CTG-8w_000068_000078,41.0,8.0,4.0,6.0,0.8541666666666666
SZmWj0IRjwE_000185_000195,41.0,8.0,4.0,6.0,0.8541666666666666
b3Dmh8ed_hg_000008_000018,41.0,8.0,4.0,6.0,0.8541666666666666
bzzOtuMe7gk_000022_000032,41.0,8.0,4.0,6.0,0.8541666666666666
c46Svamecpg_000001_000011,41.0,8.0,4.0,6.0,0.8541666666666666
c8pn83vcQ14_000011_000021,41.0,8.0,4.0,6.0,0.8541666666666666
eXjyzM705q0_000041_000051,41.0,8.0,4.0,6.0,0.8541666666666666
frfp4-OT4_o_000158_000168,41.0,8.0,4.0,6.0,0.8541666666666666
ig7emGhtvdo_000015_000025,41.0,8.0,4.0,6.0,0.8541666666666666
l-pxf0lqtVQ_000001_000011,41.0,8.0,4.0,6.0,0.8541666666666666
mEIeT8TcwVU_000000_000010,41.0,8.0,4.0,6.0,0.8541666666666666
mcjztxjCKWg_000181_000191,41.0,8.0,4.0,6.0,0.8541666666666666
sWAzpYNmMCs_000487_000497,41.0,8.0,4.0,6.0,0.8541666666666666
tjedPDByyEM_000009_000019,41.0,8.0,4.0,6.0,0.8541666666666666
uMLqkovbqjQ_000017_000027,41.0,8.0,4.0,6.0,0.8541666666666666
uzvSCtIr8PM_000003_000013,41.0,8.0,4.0,6.0,0.8541666666666666
v0fNoab4m_w_000157_000167,41.0,8.0,4.0,6.0,0.8541666666666666
vvfqRXM8uy4_000021_000031,41.0,8.0,4.0,6.0,0.8541666666666666
wwHVHwQFJcI_000002_000012,41.0,8.0,4.0,6.0,0.8541666666666666
xl46w3hN4J0_000384_000394,41.0,8.0,4.0,6.0,0.8541666666666666
y4djvbScDsk_000004_000014,41.0,8.0,4.0,6.0,0.8541666666666666
09xhRsuGvFs_000148_000158,40.0,8.0,4.0,6.0,0.8333333333333334
2l2r_SulDY0_000000_000010,40.0,8.0,4.0,6.0,0.8333333333333334
68ORUCIrRr0_000055_000065,40.0,8.0,4.0,6.0,0.8333333333333334
